iteration,scale_type,d_value
2966,True Scale,0.7622170652899276
2967,Coded (1-5),0.9126918994116394
2967,True Scale,0.6937055332936033
2968,Coded (1-5),0.7760911153690905
2968,True Scale,0.5675696263531839
2969,Coded (1-5),0.8414395810701589
2969,True Scale,0.6062979311702894
2970,Coded (1-5),0.8648889935420866
2970,True Scale,0.6104729607654235
2971,Coded (1-5),0.8622881560368367
2971,True Scale,0.6729535848799307
2972,Coded (1-5),1.0056036528009773
2972,True Scale,0.7667099108873432
2973,Coded (1-5),0.9019977827023744
2973,True Scale,0.713252988584573
2974,Coded (1-5),0.6690699747285053
2974,True Scale,0.39830456630798505
2975,Coded (1-5),0.7777934892144617
2975,True Scale,0.4496865541717861
2976,Coded (1-5),0.9524220563227607
2976,True Scale,0.667403996712288
2977,Coded (1-5),0.9192111311151722
2977,True Scale,0.6776874437517192
2978,Coded (1-5),0.967663819655571
2978,True Scale,0.6951924726532643
2979,Coded (1-5),0.9209349704720138
2979,True Scale,0.6210023981869173
2980,Coded (1-5),0.8595382307665287
2980,True Scale,0.7322884745413454
2981,Coded (1-5),1.1513087740575862
2981,True Scale,0.8818656446099105
2982,Coded (1-5),0.9384713864670455
2982,True Scale,0.6190478239952288
2983,Coded (1-5),0.6350958770584516
2983,True Scale,0.38074661804848314
2984,Coded (1-5),1.2350950190294774
2984,True Scale,1.0085198838798313
2985,Coded (1-5),0.5175218935426522
2985,True Scale,0.33533690128910426
2986,Coded (1-5),0.7363412034703376
2986,True Scale,0.4556656296339838
2987,Coded (1-5),0.8910811273097251
2987,True Scale,0.6980724562249111
2988,Coded (1-5),0.8946193469801157
2988,True Scale,0.5745995441165309
2989,Coded (1-5),0.8340376403777479
2989,True Scale,0.6788729643637421
2990,Coded (1-5),1.2432325413984826
2990,True Scale,0.8466719493263659
2991,Coded (1-5),0.4373671949084423
2991,True Scale,0.2089550039273122
2992,Coded (1-5),0.8601658461263013
2992,True Scale,0.6869690791089366
2993,Coded (1-5),0.7699030438905471
2993,True Scale,0.5285248723075863
2994,Coded (1-5),0.7592383162464602
2994,True Scale,0.5845869648057859
2995,Coded (1-5),0.5910994771675159
2995,True Scale,0.33371077273185223
2996,Coded (1-5),0.7432813533581041
2996,True Scale,0.5669397652349859
2997,Coded (1-5),0.9133605284192474
2997,True Scale,0.6978298629681595
2998,Coded (1-5),0.900632726861344
2998,True Scale,0.8427803555284854
2999,Coded (1-5),1.1303867983092937
2999,True Scale,0.8555383260665105
3000,Coded (1-5),0.890904066396199
3000,True Scale,0.729406028957385
3001,Coded (1-5),0.8928414969093423
3001,True Scale,0.6608948141927463
3002,Coded (1-5),0.653583132487191
3002,True Scale,0.5040268617484606
3003,Coded (1-5),0.756476566848611
3003,True Scale,0.4259546786551244
3004,Coded (1-5),0.9316082846811974
3004,True Scale,0.49412881856875585
3005,Coded (1-5),1.038711403239617
3005,True Scale,0.7223232486250125
3006,Coded (1-5),0.8013540670878512
3006,True Scale,0.6394710113414919
3007,Coded (1-5),0.8419980704172637
3007,True Scale,0.693884360738287
3008,Coded (1-5),1.0099760611027813
3008,True Scale,0.9121572046555025
3009,Coded (1-5),0.7173772175685401
3009,True Scale,0.5526163234043127
3010,Coded (1-5),0.6011438139671046
3010,True Scale,0.355966874837719
3011,Coded (1-5),0.9641724566735916
3011,True Scale,0.6709677421688636
3012,Coded (1-5),0.9256245719696927
3012,True Scale,0.6299797016493895
3013,Coded (1-5),0.919712040189323
3013,True Scale,0.6269443928816132
3014,Coded (1-5),0.8941546659506282
3014,True Scale,0.6315256924454254
3015,Coded (1-5),0.7081102261145394
3015,True Scale,0.4797266847356329
3016,Coded (1-5),0.9676017592775252
3016,True Scale,0.761559257984276
3017,Coded (1-5),0.7140096431241204
3017,True Scale,0.45452160954073645
3018,Coded (1-5),0.9714396463448173
3018,True Scale,0.9081916771014
3019,Coded (1-5),0.7865286113656176
3019,True Scale,0.5473917039692734
3020,Coded (1-5),0.6226583854310666
3020,True Scale,0.3881578646855126
3021,Coded (1-5),0.6775494145311185
3021,True Scale,0.4990513977893032
3022,Coded (1-5),0.8634257585711085
3022,True Scale,0.5622920355354699
3023,Coded (1-5),0.9918958063171007
3023,True Scale,0.8907386734185812
3024,Coded (1-5),1.106552891627401
3024,True Scale,0.8053027780849907
3025,Coded (1-5),0.8436761432878901
3025,True Scale,0.6911937013409502
3026,Coded (1-5),0.7554958722955682
3026,True Scale,0.5164862177074814
3027,Coded (1-5),0.8921297345236621
3027,True Scale,0.6131315083495406
3028,Coded (1-5),0.9995428582455401
3028,True Scale,0.6528532999511455
3029,Coded (1-5),0.9240266595921497
3029,True Scale,0.7088653313759739
3030,Coded (1-5),0.9378955165688767
3030,True Scale,0.6283393602182805
3031,Coded (1-5),0.7098156573933161
3031,True Scale,0.5588468831361764
3032,Coded (1-5),0.9223159256278005
3032,True Scale,0.7074093168972496
3033,Coded (1-5),0.5044022602932329
3033,True Scale,0.3492176722856638
3034,Coded (1-5),0.9524032035231179
3034,True Scale,0.6839832799249981
3035,Coded (1-5),0.8676021220882907
3035,True Scale,0.5791242751420385
3036,Coded (1-5),0.9286192395928959
3036,True Scale,0.6648152376111495
3037,Coded (1-5),0.8728977668561092
3037,True Scale,0.6981803958231162
3038,Coded (1-5),0.47126527025370923
3038,True Scale,0.22905203884539865
3039,Coded (1-5),0.7567555636556562
3039,True Scale,0.6823099158319631
3040,Coded (1-5),0.8898872636115402
3040,True Scale,0.6968671823419313
3041,Coded (1-5),0.9014061067295844
3041,True Scale,0.6611163878343838
3042,Coded (1-5),0.7588748086256164
3042,True Scale,0.7068631198388681
3043,Coded (1-5),0.8472085382654002
3043,True Scale,0.6119256085496806
3044,Coded (1-5),1.0927449332844248
3044,True Scale,0.8214807258839146
3045,Coded (1-5),0.9594275809501451
3045,True Scale,0.7966956390850721
3046,Coded (1-5),1.0490924429357542
3046,True Scale,0.8938550473481763
3047,Coded (1-5),0.8170938752809931
3047,True Scale,0.6342396456304294
3048,Coded (1-5),0.9788549349609282
3048,True Scale,0.585038256952985
3049,Coded (1-5),0.6133642199603502
3049,True Scale,0.4791588543504752
3050,Coded (1-5),0.7848211472727978
3050,True Scale,0.5202349020338128
3051,Coded (1-5),0.9331648346301576
3051,True Scale,0.7965090941944951
3052,Coded (1-5),0.5852703410744237
3052,True Scale,0.5133265071125437
3053,Coded (1-5),0.8284390076287045
3053,True Scale,0.5515510963189646
3054,Coded (1-5),0.9437178800555707
3054,True Scale,0.6613691450846171
3055,Coded (1-5),0.9426400280685282
3055,True Scale,0.6589797479333118
3056,Coded (1-5),0.8152861337648099
3056,True Scale,0.6003698673272018
3057,Coded (1-5),0.9043241663265433
3057,True Scale,0.6449848639722625
3058,Coded (1-5),0.758795153316745
3058,True Scale,0.6975331421252716
3059,Coded (1-5),0.7019641864142818
3059,True Scale,0.4993821834582946
3060,Coded (1-5),1.2603905734977792
3060,True Scale,1.075370664381972
3061,Coded (1-5),0.9296580030047336
3061,True Scale,0.78621097398914
3062,Coded (1-5),0.6978668730573748
3062,True Scale,0.5511554550713548
3063,Coded (1-5),0.9468916377204444
3063,True Scale,0.6684046437076335
3064,Coded (1-5),0.7620282372207691
3064,True Scale,0.4369104696289636
3065,Coded (1-5),1.1990449026808099
3065,True Scale,0.9192942920509927
3066,Coded (1-5),0.7675982248974932
3066,True Scale,0.5821361616111418
3067,Coded (1-5),0.6690320795001389
3067,True Scale,0.4473824093106054
3068,Coded (1-5),0.7392659342816202
3068,True Scale,0.4703193213431899
3069,Coded (1-5),1.0028177007102472
3069,True Scale,0.8020332275413864
3070,Coded (1-5),0.7892305937986508
3070,True Scale,0.6960007788916339
3071,Coded (1-5),0.9219754646295144
3071,True Scale,0.765585706463888
3072,Coded (1-5),0.8948138663902836
3072,True Scale,0.6970704892668744
3073,Coded (1-5),1.0047282741865653
3073,True Scale,0.7885276999803409
3074,Coded (1-5),0.6880420479523356
3074,True Scale,0.4632104402524565
3075,Coded (1-5),0.9015219457137126
3075,True Scale,0.6474543959658606
3076,Coded (1-5),0.7151405518977441
3076,True Scale,0.6066145657655577
3077,Coded (1-5),0.8361436601329518
3077,True Scale,0.6561103346060884
3078,Coded (1-5),0.7232848543981838
3078,True Scale,0.5622850643539226
3079,Coded (1-5),0.8967186287408335
3079,True Scale,0.6471380245670333
3080,Coded (1-5),1.101029182259696
3080,True Scale,0.8405107775917383
3081,Coded (1-5),1.3537501265759726
3081,True Scale,1.0573896609700024
3082,Coded (1-5),0.7720193917561912
3082,True Scale,0.5525177054638415
3083,Coded (1-5),0.989752459018063
3083,True Scale,0.6869297425528305
3084,Coded (1-5),0.6896082883590069
3084,True Scale,0.5149650495206929
3085,Coded (1-5),0.7869944043151332
3085,True Scale,0.5078796423878387
3086,Coded (1-5),0.7100885684956529
3086,True Scale,0.4217784115221929
3087,Coded (1-5),0.9084828286878458
3087,True Scale,0.6847163538681289
3088,Coded (1-5),0.9553032589428144
3088,True Scale,0.5807362003900298
3089,Coded (1-5),0.8857041920219549
3089,True Scale,0.6260852089214921
3090,Coded (1-5),0.7300802383228199
3090,True Scale,0.5941162107889127
3091,Coded (1-5),0.9330570292577667
3091,True Scale,0.6821092437374074
3092,Coded (1-5),1.0489841219114253
3092,True Scale,0.8331910227389563
3093,Coded (1-5),0.8606900728919805
3093,True Scale,0.6432811312230617
3094,Coded (1-5),0.9062836338007463
3094,True Scale,0.6811346403854074
3095,Coded (1-5),0.9726738942306663
3095,True Scale,0.6540841744690425
3096,Coded (1-5),0.6512753268940296
3096,True Scale,0.36847761558536846
3097,Coded (1-5),0.960404017748256
3097,True Scale,0.7488728379092691
3098,Coded (1-5),0.5674698036212832
3098,True Scale,0.33561073563908483
3099,Coded (1-5),0.8930202343397617
3099,True Scale,0.6450465079955964
3100,Coded (1-5),0.9107740723497655
3100,True Scale,0.732749107076641
3101,Coded (1-5),0.9114315578434838
3101,True Scale,0.6794403557288006
3102,Coded (1-5),1.1341898677365492
3102,True Scale,0.8842631059966922
3103,Coded (1-5),1.075877557699752
3103,True Scale,0.9409562429400509
3104,Coded (1-5),0.8141039922651897
3104,True Scale,0.7166384518031367
3105,Coded (1-5),0.8096181125408572
3105,True Scale,0.4889400306851063
3106,Coded (1-5),0.6189462851491015
3106,True Scale,0.3477655463742213
3107,Coded (1-5),0.904884281450155
3107,True Scale,0.6887659807489678
3108,Coded (1-5),1.16805376904256
3108,True Scale,0.9381447747302226
3109,Coded (1-5),1.0080570230201804
3109,True Scale,0.7348095536202106
3110,Coded (1-5),1.1026706525129188
3110,True Scale,0.9046842579500787
3111,Coded (1-5),0.7068681988902951
3111,True Scale,0.6285160413822066
3112,Coded (1-5),0.6321363518306408
3112,True Scale,0.35409901759548584
3113,Coded (1-5),0.7782664580553846
3113,True Scale,0.5552913276649406
3114,Coded (1-5),0.8772067499000678
3114,True Scale,0.5221047685572048
3115,Coded (1-5),0.889786748290449
3115,True Scale,0.6142227796418506
3116,Coded (1-5),0.6334440434945287
3116,True Scale,0.4552021997906689
3117,Coded (1-5),0.9246465187474634
3117,True Scale,0.6740058612290694
3118,Coded (1-5),0.9671236583929345
3118,True Scale,0.7253762412101348
3119,Coded (1-5),0.9684264523467075
3119,True Scale,0.6845679274420126
3120,Coded (1-5),0.6628073730185304
3120,True Scale,0.5278291235342096
3121,Coded (1-5),0.7981853642157921
3121,True Scale,0.7045993549793234
3122,Coded (1-5),0.996641743720439
3122,True Scale,0.7580596841162509
3123,Coded (1-5),0.7672059588164571
3123,True Scale,0.6317556505779942
3124,Coded (1-5),0.9292548720504683
3124,True Scale,0.6844911266494295
3125,Coded (1-5),1.0393778378825933
3125,True Scale,0.7931151913105383
3126,Coded (1-5),0.485764356771139
3126,True Scale,0.36255151965404314
3127,Coded (1-5),0.9453392485349993
3127,True Scale,0.837499723084394
3128,Coded (1-5),0.526644173615462
3128,True Scale,0.3300500577931793
3129,Coded (1-5),0.7978301501383863
3129,True Scale,0.4894469705040838
3130,Coded (1-5),1.3237115959983623
3130,True Scale,0.9925333685518875
3131,Coded (1-5),1.035910658808174
3131,True Scale,0.7933795481257938
3132,Coded (1-5),0.8492509725501683
3132,True Scale,0.7413642280266921
3133,Coded (1-5),0.928907679153186
3133,True Scale,0.8392497022057901
3134,Coded (1-5),0.8937294904833654
3134,True Scale,0.6616821835985538
3135,Coded (1-5),0.5998820467069076
3135,True Scale,0.4109480325501473
3136,Coded (1-5),1.0738194267236312
3136,True Scale,0.7768152014702058
3137,Coded (1-5),0.7872846403814274
3137,True Scale,0.5375627470447449
3138,Coded (1-5),0.9567779333213513
3138,True Scale,0.6966363660168194
3139,Coded (1-5),0.8375802676393234
3139,True Scale,0.5896514125225324
3140,Coded (1-5),1.0162881153629564
3140,True Scale,0.7315955028841208
3141,Coded (1-5),0.7545680992119161
3141,True Scale,0.4721795265581605
3142,Coded (1-5),0.45002542603888
3142,True Scale,0.2413754685440354
3143,Coded (1-5),1.0682857928615845
3143,True Scale,0.8177611350203674
3144,Coded (1-5),0.7957690121004825
3144,True Scale,0.5610758505830706
3145,Coded (1-5),0.8263225235322414
3145,True Scale,0.6503435296041954
3146,Coded (1-5),0.9204515538675496
3146,True Scale,0.8185240817555075
3147,Coded (1-5),1.0637365386253215
3147,True Scale,0.7251504289290849
3148,Coded (1-5),0.725534239154948
3148,True Scale,0.40255510644620984
3149,Coded (1-5),0.7623407767598755
3149,True Scale,0.6766891488127084
3150,Coded (1-5),0.8373173329438647
3150,True Scale,0.6399167941529507
3151,Coded (1-5),1.060478349515388
3151,True Scale,0.7661537816551004
3152,Coded (1-5),0.9141596724187889
3152,True Scale,0.6632725810737181
3153,Coded (1-5),0.7227076184833499
3153,True Scale,0.48072913686754737
3154,Coded (1-5),0.8372489036306406
3154,True Scale,0.8143501276511029
3155,Coded (1-5),0.9380831519646858
3155,True Scale,0.8731118347787241
3156,Coded (1-5),0.8651051077367495
3156,True Scale,0.6029060988860591
3157,Coded (1-5),1.0243530456580103
3157,True Scale,0.7202149785729249
3158,Coded (1-5),1.1740313526568518
3158,True Scale,0.9174555783177161
3159,Coded (1-5),0.62222606870555075
3159,True Scale,0.449770070476011
3160,Coded (1-5),0.8356036696057728
3160,True Scale,0.5002278434351134
3161,Coded (1-5),0.9975796797205245
3161,True Scale,0.789627018028975
3162,Coded (1-5),1.1907060821943283
3162,True Scale,1.0157385824549487
3163,Coded (1-5),0.7160918168969255
3163,True Scale,0.48284434820700284
3164,Coded (1-5),0.9295818221772433
3164,True Scale,0.6983492953333466
3165,Coded (1-5),0.7612145601644296
3165,True Scale,0.6541238470863617
3166,Coded (1-5),0.5066113106403414
3166,True Scale,0.3933903654519392
3167,Coded (1-5),1.0291272226273078
3167,True Scale,0.6375306029364689
3168,Coded (1-5),1.0163011655475087
3168,True Scale,0.8386336404462605
3169,Coded (1-5),0.7869466256159287
3169,True Scale,0.6057900603691349
3170,Coded (1-5),0.9247140393300988
3170,True Scale,0.6992938725630249
3171,Coded (1-5),0.7355131486497946
3171,True Scale,0.5925760778232686
3172,Coded (1-5),0.7597979504689781
3172,True Scale,0.6231611452549066
3173,Coded (1-5),0.8411682297471809
3173,True Scale,0.5661048257878624
3174,Coded (1-5),0.9196185752921403
3174,True Scale,0.7244904555712884
3175,Coded (1-5),0.8107431179593466
3175,True Scale,0.6911465279049619
3176,Coded (1-5),0.8495351670178225
3176,True Scale,0.6943792935586155
3177,Coded (1-5),1.1132947240525108
3177,True Scale,0.7668766468857018
3178,Coded (1-5),1.070091659825024
3178,True Scale,0.7315773544794059
3179,Coded (1-5),0.8093075071565632
3179,True Scale,0.6055512348541622
3180,Coded (1-5),0.8412322695272734
3180,True Scale,0.5635550660233002
3181,Coded (1-5),1.1857163389759473
3181,True Scale,0.9496869821666003
3182,Coded (1-5),1.1582823978665768
3182,True Scale,0.9948009400283827
3183,Coded (1-5),0.8636416448091121
3183,True Scale,0.5149951056729102
3184,Coded (1-5),0.8928147839230568
3184,True Scale,0.7595904782265235
3185,Coded (1-5),1.0372286790186018
3185,True Scale,0.7722871929196892
3186,Coded (1-5),1.0162381766552666
3186,True Scale,0.8285408227119305
3187,Coded (1-5),0.7260690649321743
3187,True Scale,0.6173377839924064
3188,Coded (1-5),0.6243281902899884
3188,True Scale,0.46286459347379433
3189,Coded (1-5),1.1235891199825672
3189,True Scale,0.8735402899087006
3190,Coded (1-5),0.8576133376660339
3190,True Scale,0.6103154821152612
3191,Coded (1-5),0.9951168832057957
3191,True Scale,0.7112161077080181
3192,Coded (1-5),0.863246431353277
3192,True Scale,0.628630247010574
3193,Coded (1-5),0.6373761275748615
3193,True Scale,0.41832919663476986
3194,Coded (1-5),0.9069536863557015
3194,True Scale,0.7410451718987968
3195,Coded (1-5),0.9381294298578242
3195,True Scale,0.6262487960977966
3196,Coded (1-5),0.9086976397587784
3196,True Scale,0.7982993652724019
3197,Coded (1-5),0.823438236588226
3197,True Scale,0.5861391911736249
3198,Coded (1-5),0.7890176406198421
3198,True Scale,0.585427324147311
3199,Coded (1-5),0.8910811273097251
3199,True Scale,0.654932882177704
3200,Coded (1-5),0.7461914325638579
3200,True Scale,0.7944500124923227
3201,Coded (1-5),0.6174960802273295
3201,True Scale,0.4443300077420562
3202,Coded (1-5),0.7582321222045545
3202,True Scale,0.5094826235072532
3203,Coded (1-5),1.0313751134758569
3203,True Scale,0.7636373640870154
3204,Coded (1-5),1.2182422792644907
3204,True Scale,0.8754845570859614
3205,Coded (1-5),0.7305378560679201
3205,True Scale,0.5517066663305024
3206,Coded (1-5),0.5173475627195805
3206,True Scale,0.2603434712126366
3207,Coded (1-5),0.928562125425944
3207,True Scale,0.645773459426886
3208,Coded (1-5),0.6147679664271353
3208,True Scale,0.3731672366331165
3209,Coded (1-5),0.8191793716066988
3209,True Scale,0.47563823909946046
3210,Coded (1-5),0.9629834845899773
3210,True Scale,0.694873995770928
3211,Coded (1-5),0.8754890134423321
3211,True Scale,0.6659090180732451
3212,Coded (1-5),0.9203299634404606
3212,True Scale,0.6732794460516466
3213,Coded (1-5),0.7534737472501719
3213,True Scale,0.6113015907169262
3214,Coded (1-5),0.851579825612152
3214,True Scale,0.6656036014828799
3215,Coded (1-5),0.8090267435905072
3215,True Scale,0.6361272978553094
3216,Coded (1-5),0.9566892062149205
3216,True Scale,0.769315659991182
3217,Coded (1-5),0.8654183316901308
3217,True Scale,0.8218448848935052
3218,Coded (1-5),0.8983843184525991
3218,True Scale,0.6045321575659552
3219,Coded (1-5),0.9846671654684095
3219,True Scale,0.8461644243593229
3220,Coded (1-5),0.8279282645327676
3220,True Scale,0.617763744950216
3221,Coded (1-5),1.0254137395145413
3221,True Scale,0.7927855860181343
